kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_model_snr,ra,dec
3858851,K03293.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,25.95198823,9.98E-05,-9.98E-05,154.88102,3.52E-03,-3.52E-03,1.269,1.108,-0.199,14.602,0.149,-0.149,5.10E+03,4.86E+01,-4.86E+01,0.35336,1.10E+00,-1.80E-01,39.94,1.10E+01,-4.71E+00,125,293.68362,38.994869
3858917,K03294.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,25.9522401,1.63E-04,-1.63E-04,148.91634,5.50E-03,-5.50E-03,1.375,12.11,-0.119,20.813,0.269,-0.269,2.90E+03,3.86E+01,-3.86E+01,0.434667,1.21E+01,-1.14E-01,42.91,1.18E+01,-3.94E+00,90.5,293.70248,38.975449
4466356,K03295.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,14.12809896,6.41E-05,-6.41E-05,137.11989,3.72E-03,-3.72E-03,0.046,0.432,-0.046,2.326,0.118,-0.118,2.63E+02,1.54E+01,-1.54E+01,0.014858,8.32E-04,-3.70E-04,1.6,2.50E-01,-9.00E-02,20.3,292.18237,39.560211
7949593,K04759.01,,CANDIDATE,CANDIDATE,0.929,0,0,0,0,17.7662938,2.63E-04,-2.63E-04,146.6886,1.19E-02,-1.19E-02,0.909,0.062,-0.611,3.079,0.358,-0.358,1.81E+02,2.15E+01,-2.15E+01,0.014903,2.12E-03,-3.08E-03,1.54,2.30E-01,-8.00E-02,10.1,287.77301,43.73391
9474232,K04760.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,13.6917833,1.49E-04,-1.49E-04,133.78898,7.38E-03,-7.38E-03,0.142,0.317,-0.142,4.198,0.24,-0.24,1.45E+02,1.20E+01,-1.20E+01,0.01105,6.06E-04,-5.23E-04,1.12,3.00E-01,-1.50E-01,14.2,295.37604,46.047588
3859151,K04761.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,25.95633,2.26E-03,-2.26E-03,154.7054,7.23E-02,-7.23E-02,1.088,6.835,-0.06,26.34,5.3,-5.3,1.58E+02,1.70E+01,-1.70E+01,0.101345,6.83E+00,-5.65E-02,9.75,2.71E+00,-8.50E-01,11.9,293.76151,38.99921
7098255,K04762.01,,CANDIDATE,CANDIDATE,0.976,0,0,0,0,11.56722589,9.73E-05,-9.73E-05,132.25385,7.16E-03,-7.16E-03,0.242,0.208,-0.242,2.507,0.215,-0.215,3.74E+02,3.82E+01,-3.82E+01,0.01714,1.08E-03,-1.35E-03,1.29,8.00E-02,-1.20E-01,11.5,284.61008,42.687431
11456279,K03204.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.572937573,2.72E-06,-2.72E-06,131.69432,2.99E-03,-2.99E-03,0.7866,0.0652,-0.5445,2.576,0.108,-0.108,8.08E+01,3.60E+00,-3.60E+00,0.009023,1.10E-03,-6.25E-04,1.57,1.25E+00,-2.00E-01,32,292.44135,49.316414
4670361,K07700.01,,CANDIDATE,CANDIDATE,0.381,0,0,0,0,631.56889,1.33E-02,-1.33E-02,145.0148,1.65E-02,-1.65E-02,0.636,9.192,-0.071,14.37,1.5,-1.5,7.89E+02,5.68E+01,-5.68E+01,0.027049,8.42E+00,-5.65E-04,3.13,9.80E-01,-3.30E-01,20.7,295.73697,39.740452
5398002,K03213.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,14.15849823,8.88E-05,-8.88E-05,134.0065,5.06E-03,-5.06E-03,1.204,1.159,-0.925,46.356,0.498,-0.498,3.47E+02,2.60E+00,-2.60E+00,0.220225,1.15E+00,-9.20E-01,90.09,2.44E+01,-4.53E+01,225.1,300.01501,40.52702
6680911,K04831.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,207.471349,4.62E-03,-4.62E-03,254.0825,1.69E-02,-1.69E-02,0.3093,0.1494,-0.3091,7.469,0.855,-0.855,2.29E+02,2.69E+01,-2.69E+01,0.013888,1.03E-03,-8.00E-04,1.57,5.50E-01,-2.50E-01,8,288.52698,42.178909
10356124,K04832.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,12.3748247,3.72E-04,-3.72E-04,138.0615,2.27E-02,-2.27E-02,1.185,1.055,-0.799,90.01,3.1,-3.1,3.91E+02,7.20E+00,-7.20E+00,0.206179,1.05E+00,-7.93E-01,81.01,2.39E+01,-4.09E+01,85.7,297.63947,47.445869
10584140,K04833.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.31724247,7.41E-05,-7.41E-05,133.4243,1.34E-02,-1.34E-02,0.252,0.207,-0.252,4.126,0.406,-0.406,5.90E+01,6.20E+00,-6.20E+00,0.007067,3.90E-04,-4.96E-04,1.01,2.90E-01,-2.90E-01,11.3,284.31693,47.887112
8233326,K04834.01,,CANDIDATE,CANDIDATE,0.864,0,0,0,0,3.74099144,7.22E-05,-7.22E-05,132.2112,1.67E-02,-1.67E-02,0.222,0.234,-0.222,5.428,0.506,-0.506,3.43E+01,3.40E+00,-3.40E+00,0.005233,3.49E-04,-3.26E-04,1.85,3.30E-01,-6.60E-01,12.3,291.79465,44.193531
4940203,K07711.01,,CANDIDATE,CANDIDATE,0.987,0,0,0,0,302.779824,9.59E-03,-9.59E-03,355.5989,2.68E-02,-2.68E-02,0.001,0.44,-0.001,16.847,0.721,-0.721,2.71E+02,2.52E+01,-2.52E+01,0.015017,7.80E-04,-9.04E-04,1.31,3.40E-01,-1.20E-01,12.3,295.98404,40.043621
6286161,K03501.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,14.54178117,9.00E-06,-9.00E-06,144.269401,6.25E-04,-6.25E-04,22.28,60.61,-18.33,9.1151,0.0123,-0.0123,1.44E+05,2.06E+02,-2.06E+02,21.720514,6.06E+01,-1.83E+01,2722.92,8.18E+02,-5.46E+02,768.9,292.17099,41.621288
5385471,K03502.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,12.4261177,1.08E-04,-1.08E-04,141.51156,7.88E-03,-7.88E-03,0.945,0.02,-0.029,28.5357,0,0,1.23E+03,1.53E+01,-1.53E+01,0.040899,8.94E-04,-2.74E-03,3.8,9.20E-01,-3.30E-01,89.9,297.59494,40.594139
6368175,K03503.01,Kepler-1703 b,CONFIRMED,CANDIDATE,0.846,0,0,0,0,21.1876185,7.14E-04,-7.14E-04,148.8101,2.01E-02,-2.01E-02,0.777,0.212,-0.555,3.69,1,-1,7.17E+01,9.70E+00,-9.70E+00,0.008483,1.70E-03,-1.31E-03,0.79,2.20E-01,-6.00E-02,8.5,293.15085,41.729252
5471158,K03504.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,12.42560404,,,141.5345371,,,0.96,,,23.9402,,,4.59E+02,,,0.025794,0.00E+00,0.00E+00,2.52,7.40E-01,-2.50E-01,40.8,297.5798,40.603001
4847843,K03505.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,30.9604688,4.91E-04,-4.91E-04,156.1377,1.32E-02,-1.32E-02,1.208,39.19,-1.303,14.992,0.736,-0.736,4.61E+02,2.05E+01,-2.05E+01,0.229528,3.92E+01,-1.30E+00,89.18,5.15E+01,-7.08E+01,27.1,295.07965,39.962528
5120225,K07717.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.041619932,6.31E-07,-6.31E-07,131.836717,5.28E-04,-5.28E-04,1.237,0.111,-0.097,8.1218,0.0436,-0.0436,1.84E+03,6.60E+00,-6.60E+00,0.285924,8.78E-02,-1.10E-01,30.94,8.68E+00,-5.77E+00,374.1,296.9136,40.258263
9656543,K03588.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.544594443,5.26E-07,-5.26E-07,135.040236,1.76E-04,-1.76E-04,0.558,0.021,-0.02,3.21373,0.00717,-0.00717,3.49E+05,6.78E+02,-6.78E+02,0.62174,9.82E-03,-1.20E-02,109.72,2.53E+01,-4.70E+01,608.9,294.76862,46.37421
10751515,K03589.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,56.40651043,2.28E-05,-2.28E-05,138.309825,3.38E-04,-3.38E-04,0.625,0.002,-0.002,18.4332,0.0177,-0.0177,1.02E+05,9.90E+01,-9.90E+01,0.310418,2.61E-04,-3.61E-04,21.93,2.14E+00,-1.96E+00,1597.3,298.52206,48.032921
3348093,K03590.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,7.964400574,2.45E-06,-2.45E-06,131.563644,3.53E-04,-3.53E-04,1.121,0.096,-0.087,4.4761,0.0155,-0.0155,1.91E+05,3.08E+02,-3.08E+02,0.788182,7.73E-02,-7.96E-02,61.54,2.93E+00,-5.34E+00,879.2,292.92532,38.480991
6182846,K03591.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,6.399101307,5.40E-06,-5.40E-06,134.702264,6.89E-04,-6.89E-04,1.039,0.189,-0.122,4.7439,0.0391,-0.0391,8.33E+04,6.61E+02,-6.61E+02,0.479811,1.50E-01,-1.01E-01,51.77,1.79E+01,-5.61E+00,154.4,283.0733,41.53867
4939346,K01873.02,Kepler-328 b,CONFIRMED,CANDIDATE,0.989,0,0,0,0,34.9168399,7.46E-04,-7.46E-04,157.6693,2.33E-02,-2.33E-02,0.026,0.437,-0.026,7.343,0.451,-0.451,5.00E+02,3.52E+01,-3.52E+01,0.020479,7.26E-04,-1.21E-03,2.39,7.20E-01,-2.90E-01,15.4,295.8093,40.008511
6442602,K07778.01,,FALSE POSITIVE,FALSE POSITIVE,0.113,1,0,0,0,0.56678228,3.03E-05,-3.03E-05,131.8571,5.57E-02,-5.57E-02,0.153,0.363,-0.153,4.725,0.559,-0.559,1.47E+02,1.68E+01,-1.68E+01,0.010717,7.85E-04,-1.04E-03,0.88,6.00E-02,-8.00E-02,15.1,291.72198,41.842468
9851126,K03592.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,8.480303653,1.34E-06,-1.34E-06,135.854594,1.28E-04,-1.28E-04,0.195,0.011,-0.018,7.48907,0.00988,-0.00988,8.14E+04,7.13E+01,-7.13E+01,0.258948,2.21E-04,-2.63E-04,22.25,4.33E+00,-2.00E+00,301.4,298.79532,46.670448
6268648,K01613.02,,CANDIDATE,CANDIDATE,1,0,0,0,0,94.094392,3.05E-03,-3.05E-03,196.7503,3.33E-02,-3.33E-02,0.32,0.119,-0.32,10.833,0.606,-0.606,4.66E+01,4.60E+00,-4.60E+00,0.006318,2.81E-04,-4.48E-04,0.9,4.00E-02,-3.00E-02,10.6,285.47659,41.632717
11455428,K03365.01,Kepler-1480 b,CONFIRMED,CANDIDATE,0.901,0,0,0,0,22.1270885,2.57E-04,-2.57E-04,144.93039,8.91E-03,-8.91E-03,0.956,0.016,-0.667,4.472,0.268,-0.268,4.18E+02,3.86E+01,-3.86E+01,0.024942,4.62E-04,-7.37E-03,3.94,1.19E+00,-1.46E+00,12.6,291.99976,49.301811
10484409,K03366.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,10.6784787,1.13E-04,-1.13E-04,140.159,6.84E-03,-6.84E-03,0.271,0.176,-0.271,2.307,0.319,-0.319,2.01E+02,2.95E+01,-2.95E+01,0.012911,1.41E-03,-7.09E-04,1.12,2.50E-01,-1.00E-01,9.4,296.9025,47.628281
10935993,K03367.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,25.3736543,2.61E-04,-2.61E-04,151.8667,7.75E-03,-7.75E-03,0.265,0.207,-0.265,2.619,0.264,-0.264,3.73E+02,4.07E+01,-4.07E+01,0.017854,8.82E-04,-1.46E-03,1.88,6.00E-01,-2.00E-01,10.6,298.19162,48.396259
5257082,K03368.01,,CANDIDATE,CANDIDATE,0.955,0,0,0,0,10.08535311,6.22E-05,-6.22E-05,140.97143,4.96E-03,-4.96E-03,0.532,0.052,-0.432,1.75,0.149,-0.149,2.23E+02,2.47E+01,-2.47E+01,0.014096,5.46E-04,-1.23E-03,1.45,4.60E-01,-1.50E-01,10.7,285.41266,40.42577
5796185,K03369.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,42.55926555,4.63E-06,-4.63E-06,161.57039,9.76E-05,-9.76E-05,0.775,0.021,-0.023,3.36626,0.00445,-0.00445,2.08E+05,2.61E+02,-2.61E+02,0.550314,1.27E-02,-1.50E-02,51.86,1.48E+01,-4.93E+00,950,293.45609,41.045849
8628665,K03434.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,10.2856373,1.13E-04,-1.13E-04,141.20764,8.70E-03,-8.70E-03,0.378,0.082,-0.378,3.043,0.298,-0.298,1.35E+02,1.63E+01,-1.63E+01,0.010713,7.51E-04,-7.76E-04,1.24,2.00E-01,-1.10E-01,10.4,293.34521,44.700642
3945802,K03435.01,,FALSE POSITIVE,FALSE POSITIVE,0.018,0,0,1,0,24.2157996,3.26E-04,-3.26E-04,133.4661,1.18E-02,-1.18E-02,0.207,0.261,-0.207,4.359,0.329,-0.329,3.22E+02,2.83E+01,-2.83E+01,0.016361,9.73E-04,-8.56E-04,1.58,3.90E-01,-2.10E-01,13.6,289.00632,39.093342
6265665,K03436.01,Kepler-1499 b,CONFIRMED,CANDIDATE,0.969,0,0,0,0,44.2018402,3.48E-04,-3.48E-04,163.21471,6.39E-03,-6.39E-03,0.348,0.121,-0.348,4.949,0.192,-0.192,2.36E+02,1.48E+01,-1.48E+01,0.013886,5.99E-04,-6.71E-04,1.14,1.20E-01,-1.20E-01,18.6,283.98633,41.65041
5881307,K07746.01,,CANDIDATE,CANDIDATE,0.708,0,0,0,0,393.95608,1.99E-02,-1.99E-02,388.3294,2.43E-02,-2.43E-02,0.614,0.36,-0.391,13.89,1.1,-1.1,4.82E+02,5.35E+01,-5.35E+01,0.021034,3.80E-04,-2.34E-03,2.27,6.90E-01,-2.40E-01,10.3,293.38049,41.151901
4645174,K03437.01,Kepler-1500 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,15.0330623,1.88E-04,-1.88E-04,131.89493,9.27E-03,-9.27E-03,0.896,0.059,-0.606,6.326,0.295,-0.295,1.32E+02,1.02E+01,-1.02E+01,0.012497,1.72E-03,-2.27E-03,2.18,3.30E-01,-4.80E-01,14.9,288.88333,39.74456
4645174,K03437.02,,CANDIDATE,CANDIDATE,0.997,0,0,0,0,34.7496038,5.63E-04,-5.63E-04,158.68412,9.52E-03,-9.52E-03,0.984,0.024,-0.709,4.548,0.231,-0.231,2.27E+02,2.07E+01,-2.07E+01,0.020104,1.43E-03,-7.20E-03,3.51,5.30E-01,-7.80E-01,11.4,288.88333,39.74456
8719419,K03506.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,12.62530918,3.78E-05,-3.78E-05,140.0602,2.43E-03,-2.43E-03,1.151,66.61,-0.369,3.163,0.119,-0.119,3.94E+04,1.43E+03,-1.43E+03,0.433038,6.64E+01,-3.37E-01,87.2,2.19E+01,-3.02E+01,32.5,301.14603,44.869659
9028474,K03510.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,124.9357674,8.34E-05,-8.34E-05,177.686517,5.59E-04,-5.59E-04,0.542,0.03,-0.02,7.5608,0.0344,-0.0344,2.41E+05,1.25E+03,-1.25E+03,0.480155,9.39E-03,-1.28E-02,49.34,9.96E+00,-5.35E+00,332.8,294.15952,45.375919
4349442,K01803.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,12.72029843,,,140.3669017,,,0.805,,,2.4599,,,2.84E+02,,,0.017319,0.00E+00,0.00E+00,1.37,8.00E-02,-6.00E-02,12.7,286.63553,39.488621
6124137,K07764.01,,CANDIDATE,CANDIDATE,0.991,0,0,0,0,227.83457,1.40E-02,-1.40E-02,238.7643,4.54E-02,-4.54E-02,0.56,0.404,-0.347,21.59,1.9,-1.9,1.55E+02,1.56E+01,-1.56E+01,0.011818,6.34E-04,-7.16E-04,2.83,4.50E-01,-8.30E-01,13.1,292.0105,41.467098
3644542,K03511.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,119.6798032,2.28E-05,-2.28E-05,176.106325,1.37E-04,-1.37E-04,0.527,0.002,-0.003,32.1928,0.00942,-0.00942,2.99E+05,1.08E+02,-1.08E+02,0.546213,9.84E-04,-1.20E-03,193.91,5.89E+01,-8.83E+01,5357.7,291.17059,38.765209
6182849,K03512.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.399107136,2.14E-07,-2.14E-07,134.7016363,2.74E-05,-2.74E-05,0.245,0.002,-0.002,5.21981,0.00196,-0.00196,3.77E+05,1.33E+02,-1.33E+02,0.579279,1.65E-04,-1.80E-04,59.15,1.54E+01,-7.72E+00,4322.4,283.07404,41.540878
9851142,K03513.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,8.480304281,3.32E-07,-3.32E-07,135.854534,3.12E-05,-3.12E-05,0.235,0.003,-0.003,7.46159,0.00234,-0.00234,8.31E+04,1.89E+01,-1.89E+01,0.269348,4.40E-05,-5.30E-05,65,1.10E+01,-1.66E+01,5219.5,298.8002,46.665539
3442054,K03593.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,117.6813778,1.74E-05,-1.74E-05,147.206961,1.16E-04,-1.16E-04,0.433,0.003,-0.003,12.7591,0.00856,-0.00856,4.54E+04,2.25E+01,-2.25E+01,0.20011,8.60E-05,-8.70E-05,45.43,9.57E+00,-1.55E+01,2426.9,291.0188,38.569859
4079530,K03594.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,17.72722648,1.11E-05,-1.11E-05,144.070402,7.07E-04,-7.07E-04,0.381,0.01,-0.013,4.1376,0.0118,-0.0118,1.47E+05,2.01E+02,-2.01E+02,0.359916,5.41E-04,-6.87E-04,35.18,1.08E+01,-3.62E+00,922.1,296.7345,39.186111
6445531,K07779.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.71024931,1.64E-05,-1.64E-05,131.6423,1.05E-02,-1.05E-02,0.508,0.455,-0.301,2.833,0.78,-0.78,9.86E+01,3.19E+01,-3.19E+01,0.00937,3.97E-03,-2.18E-03,1.2,3.50E-01,-1.50E-01,9.4,292.7066,41.894218
10677186,K03595.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,100.4013273,2.51E-05,-2.51E-05,216.083194,1.99E-04,-1.99E-04,0.436,0.005,-0.006,9.7436,0.0125,-0.0125,5.38E+04,4.97E+01,-4.97E+01,0.216421,1.88E-04,-1.94E-04,26,7.61E+00,-4.68E+00,1331,296.22293,47.92392
9025914,K03596.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,11.32028788,2.30E-06,-2.30E-06,131.803042,2.25E-04,-2.25E-04,0.526,0.004,-0.004,4.82219,0.00501,-0.00501,2.43E+05,3.17E+02,-3.17E+02,0.481306,1.24E-03,-1.30E-03,59.23,1.61E+01,-1.31E+01,1539.9,293.26328,45.349419
9366988,K03597.01,,FALSE POSITIVE,FALSE POSITIVE,0.003,0,1,1,0,1.219034103,5.10E-07,-5.10E-07,132.100694,4.35E-04,-4.35E-04,0.455,0.021,-0.037,2.4494,0.0209,-0.0209,9.57E+04,4.26E+02,-4.26E+02,0.291493,1.11E-03,-2.06E-03,40.46,1.10E+01,-1.10E+01,319.1,299.97156,45.811932
11657614,K03370.01,,CANDIDATE,CANDIDATE,0.903,0,0,0,0,24.352541,1.41E-03,-1.41E-03,147.1949,4.31E-02,-4.31E-02,0.505,0.527,-0.293,2.782,0.814,-0.814,3.49E+02,8.58E+01,-8.58E+01,0.017258,1.79E-03,-3.71E-03,1.52,5.00E-02,-1.10E-01,5.8,289.43896,49.73122
11657614,K03370.02,Kepler-1481 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,5.94228603,7.91E-05,-7.91E-05,133.804,1.05E-02,-1.05E-02,0.097,0.367,-0.097,2.169,0.34,-0.34,2.50E+02,4.06E+01,-4.06E+01,0.014007,1.51E-03,-1.25E-03,1.23,4.00E-02,-8.00E-02,7.5,289.43896,49.73122
5687986,K07735.01,,CANDIDATE,CANDIDATE,0.318,0,0,0,0,382.30306,3.10E-02,-3.10E-02,356.7308,3.24E-02,-3.24E-02,0.597,0,-0.487,8.83,5.5,-5.5,2.26E+02,2.09E+01,-2.09E+01,0.014323,2.86E-03,-1.61E-03,4.05,6.90E-01,-1.49E+00,9.6,285.36993,40.907429
11125797,K03371.01,,CANDIDATE,CANDIDATE,0.998,0,0,0,0,58.1263775,5.85E-04,-5.85E-04,163.11687,7.96E-03,-7.96E-03,0.016,0.466,-0.016,4.018,0.22,-0.22,2.72E+02,2.12E+01,-2.12E+01,0.014795,9.25E-04,-6.89E-04,1.32,1.70E-01,-4.00E-02,13.8,285.31381,48.72525
9785921,K03372.01,,CANDIDATE,CANDIDATE,0.994,0,0,0,0,26.7575866,2.94E-04,-2.94E-04,137.28717,9.03E-03,-9.03E-03,0.407,0.058,-0.407,5.858,0.278,-0.278,4.55E+02,2.98E+01,-2.98E+01,0.01988,5.60E-04,-1.16E-03,2.28,7.20E-01,-2.80E-01,17.7,297.4809,46.589142
3102000,K03373.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,57.0599992,1.70E-05,-1.70E-05,164.25706,2.51E-04,-2.51E-04,0.194,0.026,-0.039,7.463,0.018,-0.018,6.62E+04,1.06E+02,-1.06E+02,0.236723,3.09E-04,-4.88E-04,22.31,5.61E+00,-2.10E+00,751.5,287.34946,38.286041
6599975,K03438.01,Kepler-1501 b,CONFIRMED,CANDIDATE,0.974,0,0,0,0,14.5565618,1.22E-04,-1.22E-04,141.03671,6.58E-03,-6.58E-03,0.031,0.433,-0.031,4.554,0.175,-0.175,1.04E+02,6.90E+00,-6.90E+00,0.009286,4.20E-04,-4.27E-04,1.08,1.40E-01,-6.00E-02,17.1,289.91852,42.001431
8266276,K01731.02,,FALSE POSITIVE,FALSE POSITIVE,0.022,0,0,1,0,0.837898153,5.36E-06,-5.36E-06,131.98187,6.58E-03,-6.58E-03,0.071,0.389,-0.071,2.104,0.203,-0.203,2.69E+02,2.37E+01,-2.37E+01,0.014435,9.02E-04,-9.16E-04,1.26,6.00E-02,-1.30E-01,13.9,301.4693,44.159649
5887316,K07747.01,,FALSE POSITIVE,FALSE POSITIVE,0.362,0,0,1,0,0.603086711,1.39E-07,-1.39E-07,131.664075,1.82E-04,-1.82E-04,1.251,2.602,-0.117,1.0869,0.0137,-0.0137,1.24E+03,9.90E+00,-9.90E+00,0.290753,2.59E+00,-1.11E-01,36,4.80E+00,-2.22E+00,170,295.04559,41.10421
4282191,K03439.01,Kepler-1502 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,41.7084063,3.16E-04,-3.16E-04,153.53793,5.88E-03,-5.88E-03,0.671,0.052,-0.493,8.567,0.189,-0.189,3.30E+02,1.53E+01,-1.53E+01,0.017621,2.89E-03,-9.53E-04,2.19,6.30E-01,-2.70E-01,24.3,296.10791,39.319908
3559860,K03440.01,,CANDIDATE,CANDIDATE,0.179,0,0,0,0,33.0257179,6.18E-04,-6.18E-04,161.01,1.23E-02,-1.23E-02,0.044,0.413,-0.044,6.032,0.45,-0.45,5.07E+02,4.72E+01,-4.72E+01,0.020422,1.20E-03,-1.20E-03,2.21,3.60E-01,-1.20E-01,12.2,295.16721,38.637081
10651945,K03441.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,25.36699067,2.03E-06,-2.03E-06,138.8144224,6.63E-05,-6.63E-05,0.86,0.009,-0.009,5.9556,0.00431,-0.00431,1.51E+05,8.02E+01,-8.02E+01,0.500955,7.19E-03,-9.36E-03,56.02,1.91E+01,-6.35E+00,2206.5,285.43805,47.90345
7117003,K03514.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,428.3217393,9.47E-05,-9.47E-05,276.530352,1.87E-04,-1.87E-04,0.531,0.005,-0.004,40.5992,0.0113,-0.0113,3.17E+05,1.33E+02,-1.33E+02,0.565342,1.98E-03,-2.26E-03,49.76,1.12E+01,-5.56E+00,4594.8,291.54391,42.638988
3240159,K03515.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,82.13761,3.00E-06,-3.00E-06,196.1225133,2.92E-05,-2.92E-05,1.221,0.015,-0.015,6.11904,0.00272,-0.00272,2.11E+05,8.20E+01,-8.20E+01,0.900513,1.31E-02,-1.34E-02,197.85,4.32E+01,-7.01E+01,3583.1,292.71317,38.369659
6147851,K07766.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,3.06026014,4.05E-05,-4.05E-05,132.762,1.01E-02,-1.01E-02,0.675,0.027,-0.504,2.545,0.418,-0.418,5.99E+01,9.20E+00,-9.20E+00,0.007509,6.49E-04,-5.75E-04,0.83,2.40E-01,-1.00E-01,10.1,298.13965,41.417229
9658118,K03516.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,24.0612744,4.60E-05,-4.60E-05,138.38747,1.76E-03,-1.76E-03,0.461,0.007,-0.006,19.9438,0.0236,-0.0236,4.40E+05,4.67E+02,-4.67E+02,0.674114,2.98E-03,-3.18E-03,83.77,2.43E+01,-1.31E+01,1161.1,295.36603,46.377232
7132542,K03517.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,66.36099916,2.08E-05,-2.08E-05,168.379642,2.55E-04,-2.55E-04,0.486,0.005,-0.005,20.0614,0.0145,-0.0145,4.17E+05,2.71E+02,-2.71E+02,0.656265,2.11E-03,-2.89E-03,61.42,1.43E+01,-8.82E+00,1866.7,295.88522,42.62188
8589754,K03518.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,8.939461148,1.09E-06,-1.09E-06,133.013944,1.29E-04,-1.29E-04,0.558,0.005,-0.005,6.19136,0.0034,-0.0034,3.58E+05,1.78E+02,-1.78E+02,0.631007,2.49E-03,-3.02E-03,153.32,3.18E+01,-6.88E+01,2427.5,300.79001,44.6534
3757590,K03520.01,,FALSE POSITIVE,FALSE POSITIVE,0.695,0,1,0,0,135.5860768,2.54E-06,-2.54E-06,177.9285627,1.61E-05,-1.61E-05,0.549,0.002,-0.002,5.54241,0.00099,-0.00099,3.63E+05,5.93E+01,-5.93E+01,0.632266,8.06E-04,-1.02E-03,89.83,1.53E+01,-6.15E+00,6788.8,294.14371,38.877392
2437149,K03598.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,18.79862195,1.54E-05,-1.54E-05,138.028268,5.98E-04,-5.98E-04,0.524,0.018,-0.017,7.4782,0.0179,-0.0179,3.80E+05,8.60E+02,-8.60E+02,0.633582,8.37E-03,-9.59E-03,55.07,1.07E+01,-4.56E+00,551.3,290.20575,37.769138
9715925,K03599.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,6.30828538,1.30E-06,-1.30E-06,134.379945,1.86E-04,-1.86E-04,0.69,0.015,-0.013,2.48633,0.00712,-0.00712,1.14E+05,3.56E+02,-3.56E+02,0.344431,5.65E-03,-5.30E-03,29.34,3.23E+00,-3.24E+00,559.2,294.16446,46.423988
